customer_id,age,gender,district,residential_status,employment_sector,employment_years,monthly_income_hkd,product_type,loan_amount_hkd,tenor_months,interest_rate_pct,num_existing_loans,num_credit_cards,existing_debt_payment_hkd,new_payment_hkd,dsr,ltv,delinq_24m,months_since_delinq,credit_history_years,tu_credit_score,default_flag
HK1001434,46,F,Kowloon,Owner,Professional Services,9.1,22600.0,Credit Card,150000,12,25.01,3,4,7590,6000,0.601,,0,,20.2,685,0
HK1001435,48,M,New Territories,Public Housing,Construction,,20200.0,Personal Loan,250000,36,6.43,1,5,1230,7650,0.44,,0,,11.8,722,0
HK1001436,31,F,New Territories,Owner,Retail & F&B,3.5,19800.0,Mortgage,2086000,240,3.94,1,3,530,12570,0.662,0.599,0,,8.0,664,0
HK1001437,34,F,Kowloon,Owner,Self-Employed,7.8,30400.0,Credit Card,76000,12,25.83,1,5,1410,3040,0.146,,0,,10.9,713,0
HK1001438,38,M,Kowloon,Private Rental,Public Sector,12.4,28000.0,Mortgage,1550000,300,2.6,3,6,7360,7030,0.514,0.692,0,,16.1,724,0
HK1001439,36,F,Kowloon,Owner,Finance & Insurance,12.7,30300.0,Credit Card,45000,12,27.01,1,3,12660,1800,0.477,,0,,11.6,742,0
HK1001440,26,F,New Territories,Private Rental,Finance & Insurance,12.0,32000.0,Credit Card,169000,12,34.98,0,2,13200,6760,0.624,,0,,4.1,626,0
HK1001441,36,M,Kowloon,Owner,Retail & F&B,1.7,27100.0,Personal Loan,316000,48,7.04,0,1,4380,7570,0.441,,0,,13.8,744,0
HK1001442,48,F,HK Island,Owner,Professional Services,0.8,33900.0,Personal Loan,428000,12,8.1,1,3,7800,37250,1.329,,2,19.0,13.7,536,1
HK1001443,61,F,New Territories,Owner,Self-Employed,11.4,18800.0,Credit Card,69000,24,29.03,0,4,1590,2760,0.231,,0,,20.5,762,0
HK1001444,36,M,HK Island,Private Rental,Finance & Insurance,2.6,35200.0,Credit Card,197000,12,30.86,0,3,6150,7880,0.399,,2,3.0,6.2,652,0
HK1001445,70,F,Kowloon,Owner,Self-Employed,4.3,26400.0,Mortgage,1538000,300,2.7,4,2,16670,7060,0.899,0.583,0,,21.6,633,0
HK1001446,49,M,Kowloon,Private Rental,Self-Employed,1.5,57100.0,Personal Loan,608000,24,10.48,2,3,7630,28190,0.627,,0,,12.5,720,0
HK1001447,51,M,Kowloon,Owner,Finance & Insurance,2.1,36600.0,SME Facility,1701000,36,7.79,0,2,11150,34020,1.234,0.761,0,,25.4,639,0
HK1001448,29,M,Kowloon,Private Rental,Retail & F&B,6.7,23400.0,Personal Loan,127000,12,8.99,1,2,2710,11110,0.591,,0,,3.8,663,0
HK1001449,35,F,Kowloon,Private Rental,Retail & F&B,10.5,13900.0,Personal Loan,68000,36,6.33,3,2,5350,2080,0.535,,0,,12.5,659,0
HK1001450,34,F,New Territories,Owner,Professional Services,0.6,27200.0,Personal Loan,252000,24,7.65,3,3,3920,11360,0.562,,0,,9.7,659,0
HK1001451,29,M,Kowloon,Public Housing,Construction,1.1,13600.0,Personal Loan,68000,24,5.86,2,2,1750,3010,0.35,,0,,6.0,650,0
HK1001452,29,M,New Territories,Owner,Self-Employed,4.3,13300.0,Personal Loan,158000,36,8.9,2,5,750,5020,0.434,,0,,7.1,702,0
HK1001453,51,M,Kowloon,Owner,Retail & F&B,6.1,17100.0,Mortgage,1157000,240,3.51,3,4,3270,6720,0.584,0.594,0,,27.1,725,0
HK1001454,50,F,Kowloon,Living with Family,Finance & Insurance,8.8,27900.0,Personal Loan,287000,12,10.68,0,4,11420,25320,1.317,,2,17.0,23.2,548,0
HK1001455,51,F,New Territories,Public Housing,Finance & Insurance,4.4,33000.0,Mortgage,2753000,120,3.35,3,3,1970,27030,0.879,0.763,3,11.0,27.4,545,1
HK1001456,21,F,HK Island,Owner,Retail & F&B,0.0,20700.0,SME Facility,989000,60,5.98,7,5,4370,19780,1.167,0.649,1,14.0,0.0,513,0
HK1001457,47,M,New Territories,Private Rental,Trade & Logistics,0.4,27100.0,Personal Loan,176000,36,5.31,1,2,7100,5300,0.458,,1,14.0,24.0,636,0
HK1001458,32,M,New Territories,Owner,Professional Services,10.0,22600.0,Personal Loan,315000,36,5.69,0,4,1070,9540,0.469,,0,,8.1,730,0
HK1001459,44,F,HK Island,Private Rental,Retail & F&B,7.1,10600.0,Credit Card,55000,24,30.96,1,2,2430,2200,0.437,,0,,13.3,707,0
HK1001460,47,M,Kowloon,Living with Family,Self-Employed,5.0,25300.0,Personal Loan,185000,12,5.04,5,3,5440,15840,0.841,,0,,10.7,629,1
HK1001461,39,F,New Territories,Private Rental,Finance & Insurance,15.0,20600.0,Personal Loan,78000,36,7.46,3,4,5610,2420,0.39,,0,,15.9,690,0
HK1001462,47,F,New Territories,Private Rental,Finance & Insurance,3.1,18800.0,Mortgage,938000,120,3.15,3,3,7900,9120,0.905,0.651,0,,15.1,607,0
HK1001463,43,M,New Territories,Private Rental,Finance & Insurance,10.2,61600.0,Credit Card,441000,24,24.22,2,5,9910,17640,0.447,,0,,14.4,726,0
HK1001464,22,M,HK Island,Private Rental,Professional Services,2.9,28100.0,Mortgage,1770000,180,4.76,3,7,8910,13780,0.807,0.4,0,,0.7,618,0
HK1001465,46,F,Kowloon,Private Rental,Finance & Insurance,10.9,,Personal Loan,115000,36,8.47,3,7,1010,3630,0.109,,0,,12.3,704,0
HK1001466,47,M,New Territories,Owner,Public Sector,5.3,25200.0,Personal Loan,204000,12,7.11,2,3,2810,17660,0.812,,0,,23.7,679,0
HK1001467,45,F,New Territories,Owner,Finance & Insurance,2.7,30300.0,Personal Loan,402000,48,7.36,0,1,2420,9690,0.4,,0,,16.3,725,0
HK1001468,34,F,New Territories,Living with Family,Retail & F&B,11.3,15000.0,Credit Card,54000,12,29.71,3,2,3880,2160,0.403,,0,,5.5,660,0
HK1001469,47,M,Kowloon,Owner,Construction,10.5,27000.0,SME Facility,1138000,12,8.33,4,4,3260,22760,0.964,0.488,0,,17.4,701,0
HK1001470,34,M,Kowloon,Private Rental,Trade & Logistics,0.7,14700.0,SME Facility,551000,24,9.61,3,4,2530,11020,0.922,0.747,1,18.0,6.4,578,1
HK1001471,26,M,New Territories,Private Rental,Self-Employed,3.9,25100.0,Credit Card,83000,24,23.57,1,4,3970,3320,0.29,,0,,2.0,675,0
HK1001472,49,F,Kowloon,Private Rental,Retail & F&B,5.1,30900.0,Credit Card,97000,24,27.94,1,2,7970,3880,0.383,,0,,18.6,757,0
HK1001473,53,M,Kowloon,Private Rental,Self-Employed,13.5,17700.0,Credit Card,116000,24,29.53,1,1,7410,4640,0.681,,0,,22.2,716,0
HK1001474,39,M,Kowloon,Owner,Trade & Logistics,7.0,20700.0,Credit Card,83000,12,20.59,3,5,7840,3320,0.539,,0,,9.6,659,0
HK1001475,56,F,Kowloon,Public Housing,Construction,2.9,33700.0,Personal Loan,309000,48,9.5,1,4,11760,7760,0.579,,0,,19.9,729,0
HK1001476,40,M,New Territories,Owner,Self-Employed,15.9,14500.0,Credit Card,35000,12,34.88,2,6,5300,1400,0.462,,4,11.0,14.9,564,1
HK1001477,40,M,Kowloon,Owner,Professional Services,2.4,19100.0,Personal Loan,235000,36,8.74,0,3,7010,7440,0.757,,1,4.0,14.0,596,0
HK1001478,38,M,HK Island,Private Rental,Self-Employed,3.4,28200.0,Credit Card,141000,24,28.81,1,4,4240,5640,0.35,,0,,14.1,740,0
HK1001479,52,F,New Territories,Owner,Construction,9.9,19000.0,Mortgage,1335000,300,3.25,1,4,2010,6510,0.448,0.623,0,,26.0,724,0
HK1001480,53,M,Kowloon,Living with Family,Professional Services,3.9,36700.0,Credit Card,131000,24,27.96,1,1,2780,5240,0.219,,0,,26.9,762,0
HK1001481,45,M,HK Island,Private Rental,Professional Services,3.3,19800.0,SME Facility,908000,60,10.15,2,1,2800,18160,1.059,0.755,0,,14.9,641,0
HK1001482,51,M,Kowloon,Owner,Finance & Insurance,5.9,37300.0,SME Facility,1054000,24,7.02,0,2,3880,21080,0.669,0.454,1,19.0,17.3,650,0
HK1001483,34,M,HK Island,Private Rental,Trade & Logistics,5.5,22100.0,Credit Card,97000,12,25.76,2,1,5930,3880,0.444,,1,22.0,10.6,720,0
HK1001484,42,M,New Territories,Public Housing,Professional Services,1.9,23100.0,Personal Loan,293000,12,7.3,2,2,1960,25390,1.184,,0,,17.8,622,1
HK1001485,30,F,New Territories,Public Housing,Retail & F&B,0.2,18500.0,Personal Loan,108000,12,6.6,2,4,730,9320,0.543,,0,,6.7,660,0
HK1001486,54,F,New Territories,Owner,Retail & F&B,3.7,29400.0,Personal Loan,291000,12,6.03,0,1,4380,25050,1.001,,0,,23.8,669,1
HK1001487,21,F,New Territories,Public Housing,Public Sector,4.9,10600.0,Personal Loan,123000,24,7.97,0,6,2840,5560,0.792,,0,,0.0,615,1
HK1001488,33,F,New Territories,Public Housing,Retail & F&B,4.5,20500.0,Credit Card,127000,24,27.26,1,2,2420,5080,0.366,,0,,10.3,662,0
HK1001489,32,F,Kowloon,Private Rental,Construction,9.0,22000.0,Personal Loan,81000,48,7.27,1,4,4750,1950,0.305,,3,19.0,9.8,610,0
HK1001490,24,M,Kowloon,Owner,Trade & Logistics,4.7,14000.0,Credit Card,85000,24,29.46,3,1,230,3400,0.259,,0,,1.6,685,1
HK1001491,58,F,Kowloon,Public Housing,Construction,1.9,33200.0,SME Facility,397000,12,6.98,1,3,10220,7940,0.547,0.515,2,11.0,17.4,626,0
HK1001492,34,F,New Territories,Owner,Public Sector,5.9,31900.0,Mortgage,1489000,180,3.38,2,2,2590,10560,0.412,0.408,0,,9.1,711,0
HK1001493,50,M,New Territories,Private Rental,Professional Services,5.2,28700.0,Credit Card,179000,24,28.07,0,2,7250,7160,0.502,,1,21.0,14.5,673,0
HK1001494,36,F,New Territories,Private Rental,Trade & Logistics,3.8,,Personal Loan,195000,24,5.42,0,6,5590,8590,0.505,,0,,8.0,668,0
HK1001495,44,F,HK Island,Owner,Trade & Logistics,1.7,20400.0,Mortgage,1379000,240,3.23,2,1,7570,7810,0.754,0.622,0,,18.9,733,0
HK1001496,24,F,New Territories,Owner,Self-Employed,1.8,26300.0,Personal Loan,243000,24,5.82,2,6,6390,10750,0.652,,0,,2.0,635,0
HK1001497,47,M,Kowloon,Owner,Construction,16.3,32200.0,Mortgage,1864000,360,4.07,1,4,1110,8970,0.313,0.558,0,,19.4,722,0
HK1001498,43,M,New Territories,Owner,Finance & Insurance,7.0,34100.0,Personal Loan,143000,60,7.83,2,4,1390,2890,0.126,,2,18.0,14.1,655,0
HK1001499,36,M,Kowloon,Public Housing,Public Sector,4.8,22900.0,Personal Loan,251000,60,6.77,3,4,3400,4940,0.364,,2,23.0,10.6,612,0
HK1001500,23,M,Kowloon,Public Housing,Finance & Insurance,12.0,37500.0,Personal Loan,484000,60,5.69,3,1,3340,9290,0.337,,1,15.0,1.8,643,0
HK1001501,37,M,HK Island,Public Housing,Public Sector,11.0,16000.0,Personal Loan,60000,48,7.86,1,4,1400,1460,0.179,,0,,7.8,723,0
HK1001502,46,M,Kowloon,Private Rental,Construction,1.0,17300.0,Mortgage,1830000,120,3.64,0,1,3270,18220,1.242,0.618,0,,17.2,597,0
HK1001503,28,M,HK Island,Private Rental,Finance & Insurance,12.2,38800.0,Personal Loan,364000,24,7.86,1,2,410,16440,0.434,,0,,6.4,700,0
HK1001504,35,F,HK Island,Private Rental,Retail & F&B,8.3,34900.0,Mortgage,1834000,360,4.09,3,3,860,8850,0.278,0.629,0,,12.4,679,0
HK1001505,42,F,New Territories,Owner,Retail & F&B,1.4,22700.0,Credit Card,68000,24,27.58,1,6,2970,2720,0.251,,0,,13.4,758,0
HK1001506,46,F,New Territories,Owner,Trade & Logistics,0.6,36200.0,Personal Loan,394000,48,7.84,3,2,8410,9590,0.497,,1,22.0,12.3,585,0
HK1001507,41,F,HK Island,Owner,Construction,9.7,54800.0,Credit Card,313000,12,30.1,0,3,20260,12520,0.598,,1,6.0,9.7,645,0
HK1001508,44,F,Kowloon,Private Rental,Professional Services,7.2,26100.0,Credit Card,43000,24,29.59,2,4,1540,1720,0.125,,0,,12.8,742,0
HK1001509,21,F,HK Island,Private Rental,Trade & Logistics,0.4,31300.0,Personal Loan,245000,48,5.67,3,3,8770,5720,0.463,,0,,0.0,630,1
HK1001510,27,F,Kowloon,Owner,Trade & Logistics,0.2,13700.0,Mortgage,1051000,120,4.12,0,3,6150,10700,1.23,0.538,0,,4.8,624,0
HK1001511,39,M,Kowloon,Public Housing,Retail & F&B,9.0,27200.0,Mortgage,2110000,300,3.47,0,3,3390,10530,0.512,0.555,0,,13.2,712,0
HK1001512,33,F,HK Island,Owner,Public Sector,7.3,30200.0,Mortgage,2797000,240,3.51,3,1,5510,16240,0.72,0.595,0,,6.5,675,0
HK1001513,38,F,HK Island,Public Housing,Retail & F&B,3.0,40800.0,Credit Card,100000,12,25.55,2,2,14900,4000,0.463,,1,2.0,14.2,654,0
HK1001514,54,F,New Territories,Public Housing,Finance & Insurance,7.6,44400.0,Mortgage,1952000,180,3.84,2,3,5860,14280,0.454,0.515,1,20.0,28.4,673,0
HK1001515,37,F,HK Island,Owner,Professional Services,6.1,24600.0,Credit Card,110000,24,28.45,2,3,4890,4400,0.378,,0,,8.4,691,1
HK1001516,52,M,New Territories,Owner,Construction,0.9,27500.0,Credit Card,55000,24,30.45,1,5,2110,2200,0.157,,2,9.0,20.6,691,0
HK1001517,34,F,HK Island,Private Rental,Self-Employed,2.5,39500.0,Mortgage,4039000,360,4.38,0,3,5470,20180,0.649,0.589,3,4.0,5.7,572,1
HK1001518,21,M,New Territories,Private Rental,Professional Services,2.4,28500.0,Personal Loan,344000,60,7.16,3,6,2840,6840,0.34,,0,,0.0,648,0
HK1001519,47,F,Kowloon,Owner,Construction,4.7,22200.0,Mortgage,2072000,360,3.71,0,1,5900,9550,0.696,0.621,1,23.0,13.9,642,0
HK1001520,29,F,Kowloon,Living with Family,Retail & F&B,1.3,16200.0,Personal Loan,186000,12,7.39,1,3,1500,16130,1.088,,0,,3.9,639,0
HK1001521,47,M,Kowloon,Owner,Trade & Logistics,2.7,34200.0,Personal Loan,136000,60,4.77,0,1,4070,2550,0.194,,3,17.0,12.8,617,0
HK1001522,26,F,Kowloon,Private Rental,Trade & Logistics,6.6,16000.0,Credit Card,42000,24,30.28,1,4,2250,1680,0.246,,0,,2.7,707,0
HK1001523,43,F,HK Island,Private Rental,Public Sector,12.1,11000.0,Credit Card,37000,12,28.25,1,4,650,1480,0.194,,0,,14.5,789,0
HK1001524,35,M,Kowloon,Private Rental,Self-Employed,2.1,17200.0,Personal Loan,112000,60,4.53,3,3,2810,2090,0.285,,0,,10.7,672,0
HK1001525,44,F,New Territories,Public Housing,Public Sector,6.8,29600.0,Credit Card,100000,24,26.21,0,4,4940,4000,0.302,,0,,19.6,746,0
HK1001526,41,F,New Territories,Private Rental,Self-Employed,3.1,26000.0,Credit Card,33000,12,27.3,2,2,7240,1320,0.329,,3,5.0,11.0,655,0
HK1001527,32,M,Kowloon,Private Rental,Trade & Logistics,9.3,19500.0,SME Facility,572000,24,6.99,0,2,1090,11440,0.643,0.668,0,,4.7,694,0
HK1001528,46,M,Kowloon,Owner,Construction,7.0,19900.0,Mortgage,1629000,180,3.17,0,3,5910,11380,0.869,0.807,1,18.0,22.2,639,0
HK1001529,25,F,HK Island,Living with Family,Public Sector,7.2,11200.0,Credit Card,26000,24,23.35,2,3,6230,1040,0.649,,0,,3.6,662,0
HK1001530,36,M,New Territories,Owner,Finance & Insurance,2.9,54900.0,Credit Card,359000,24,27.96,1,5,29760,14360,0.804,,0,,11.2,657,0
HK1001531,39,F,New Territories,Living with Family,Public Sector,11.3,15400.0,Mortgage,1573000,120,3.09,1,3,1940,15250,1.116,0.558,0,,9.2,648,0
HK1001532,53,M,New Territories,Owner,Self-Employed,5.0,23800.0,Personal Loan,72000,36,6.48,0,2,4150,2210,0.267,,2,20.0,22.4,720,0
HK1001533,45,M,New Territories,Owner,Finance & Insurance,10.7,52600.0,Personal Loan,612000,36,9.46,2,1,16980,19590,0.695,,0,,15.6,756,0
HK1001534,61,F,HK Island,Public Housing,Retail & F&B,3.7,16700.0,Mortgage,1763000,300,2.54,2,7,380,7940,0.498,0.819,0,,33.9,716,0
HK1001535,40,F,New Territories,Owner,Construction,6.0,55200.0,Personal Loan,292000,36,8.64,1,4,2000,9240,0.204,,0,,14.6,724,0
HK1001536,24,M,New Territories,Private Rental,Retail & F&B,8.5,9000.0,Mortgage,715000,180,2.74,1,5,3000,4850,0.872,0.582,0,,2.3,593,0
HK1001537,43,M,New Territories,Owner,Trade & Logistics,6.2,29800.0,Personal Loan,156000,24,8.62,2,4,15840,7100,0.77,,0,,14.5,670,0
HK1001538,46,M,Kowloon,Public Housing,Trade & Logistics,8.1,35600.0,SME Facility,1567000,36,7.94,2,1,18020,31340,1.387,0.66,4,1.0,20.0,486,1
HK1001539,21,M,New Territories,Owner,Construction,1.3,22800.0,Mortgage,1745000,300,3.54,0,2,760,8770,0.418,0.575,0,,0.0,697,0
HK1001540,46,F,Kowloon,Living with Family,Professional Services,8.5,27800.0,Personal Loan,175000,36,4.21,2,3,2650,5180,0.282,,0,,14.3,695,0
HK1001541,28,F,New Territories,Owner,Finance & Insurance,7.9,21700.0,Credit Card,122000,12,19.14,1,3,2840,4880,0.356,,0,,6.6,679,0
HK1001542,60,M,Kowloon,Owner,Retail & F&B,10.3,18000.0,Personal Loan,206000,24,5.9,1,3,4000,9120,0.729,,0,,18.0,699,0
HK1001543,49,F,Kowloon,Owner,Finance & Insurance,5.0,44900.0,Personal Loan,429000,24,6.4,0,3,11380,19090,0.679,,0,,18.8,653,0
HK1001544,41,M,New Territories,Owner,Public Sector,7.3,19000.0,Personal Loan,63000,24,8.53,0,7,3620,2860,0.341,,1,13.0,12.8,719,0
HK1001545,22,M,New Territories,Owner,Public Sector,10.8,26900.0,Credit Card,150000,24,25.81,2,3,2700,6000,0.323,,0,,0.6,606,0
HK1001546,39,M,New Territories,Private Rental,Retail & F&B,2.5,19200.0,Personal Loan,226000,36,7.22,0,3,4150,7000,0.581,,0,,11.3,719,0
HK1001547,52,M,Kowloon,Private Rental,Professional Services,9.5,28000.0,SME Facility,760000,60,7.91,2,1,4940,15200,0.719,0.78,0,,25.9,713,0
HK1001548,61,M,Kowloon,Public Housing,Trade & Logistics,0.3,31900.0,Personal Loan,120000,36,10.52,3,2,14070,3900,0.563,,0,,21.2,688,0
HK1001549,39,M,New Territories,Private Rental,Finance & Insurance,8.9,10000.0,Mortgage,984000,120,4.28,0,3,2410,10090,1.25,0.724,1,4.0,14.8,601,0
HK1001550,59,M,HK Island,Living with Family,Self-Employed,4.3,19100.0,Mortgage,807000,240,3.32,2,1,6080,4610,0.56,0.521,2,13.0,25.7,669,0
HK1001551,56,M,HK Island,Living with Family,Professional Services,0.3,46300.0,Mortgage,3363000,120,2.69,3,5,10010,31990,0.907,0.512,0,,18.6,652,1
HK1001552,32,F,HK Island,Owner,Finance & Insurance,4.4,24400.0,Credit Card,51000,24,27.7,1,3,3120,2040,0.211,,0,,9.0,742,0
HK1001553,39,F,New Territories,Public Housing,Public Sector,5.3,28900.0,Personal Loan,72000,48,7.59,2,7,6250,1740,0.276,,0,,12.6,682,0
HK1001554,40,F,New Territories,Private Rental,Finance & Insurance,10.5,25400.0,Mortgage,2548000,240,3.41,1,3,3620,14660,0.72,0.642,1,4.0,16.1,704,0
HK1001555,22,F,New Territories,Private Rental,Finance & Insurance,11.3,25400.0,Credit Card,146000,24,30.27,1,5,4450,5840,0.405,,0,,0.7,688,0
HK1001556,64,M,Kowloon,Private Rental,Retail & F&B,2.4,14900.0,Personal Loan,136000,60,8.13,1,2,1520,2770,0.288,,0,,20.7,727,0
HK1001557,45,M,New Territories,Private Rental,Professional Services,,19700.0,Credit Card,25000,12,27.24,1,3,4250,1000,0.266,,0,,15.6,759,0
HK1001558,24,M,HK Island,Living with Family,Trade & Logistics,2.9,26900.0,Credit Card,64000,12,29.88,2,2,7490,2560,0.374,,2,3.0,1.8,612,0
HK1001559,41,M,Kowloon,Owner,Professional Services,13.2,37000.0,SME Facility,911000,36,10.61,1,7,9800,18220,0.757,0.791,0,,13.7,662,0
HK1001560,27,F,New Territories,Living with Family,Professional Services,6.0,25900.0,Credit Card,58000,24,26.75,2,3,5870,2320,0.316,,0,,3.6,672,0
HK1001561,21,M,HK Island,Private Rental,Finance & Insurance,6.5,37200.0,SME Facility,1209000,60,8.08,2,4,6370,24180,0.821,0.7,0,,0.0,624,0
HK1001562,37,M,Kowloon,Private Rental,Professional Services,7.2,20100.0,Personal Loan,195000,36,6.4,3,2,6370,5970,0.614,,0,,12.7,691,0
HK1001563,52,F,Kowloon,Public Housing,Public Sector,12.4,30400.0,Personal Loan,345000,36,10.67,1,4,4150,11240,0.506,,0,,26.6,732,0
HK1001564,53,M,HK Island,Private Rental,Professional Services,3.9,51400.0,Credit Card,355000,24,30.41,2,3,2480,14200,0.325,,0,,28.4,726,1
HK1001565,44,M,HK Island,Private Rental,Retail & F&B,1.7,18600.0,Mortgage,823000,240,2.35,1,2,3770,4300,0.434,0.682,0,,13.2,737,0
HK1001566,30,M,Kowloon,Living with Family,Public Sector,4.0,17800.0,Mortgage,1420000,180,2.41,2,1,3740,9410,0.739,0.56,0,,3.9,653,0
HK1001567,67,F,Kowloon,Owner,Finance & Insurance,4.7,64000.0,Personal Loan,786000,12,7.96,1,6,28960,68360,1.5,,3,3.0,43.2,508,1
HK1001568,53,M,Kowloon,Owner,Retail & F&B,3.0,18600.0,Mortgage,905000,180,3.6,1,6,4280,6510,0.58,0.626,0,,22.1,767,0
HK1001569,37,F,New Territories,Owner,Professional Services,10.7,32800.0,SME Facility,798000,24,8.99,1,4,5540,15960,0.655,0.622,0,,11.7,741,0
HK1001570,54,M,New Territories,Public Housing,Finance & Insurance,6.5,32000.0,Personal Loan,176000,60,8.76,0,5,6660,3630,0.322,,0,,20.7,720,0
HK1001571,21,F,Kowloon,Private Rental,Construction,1.0,23300.0,Credit Card,51000,24,22.79,0,8,2840,2040,0.209,,1,3.0,0.0,622,0
HK1001572,32,F,New Territories,Private Rental,Public Sector,7.0,,Personal Loan,378000,36,9.04,1,2,4350,12030,0.563,,1,6.0,9.8,612,0
HK1001573,38,F,New Territories,Private Rental,Construction,4.4,27700.0,Personal Loan,166000,48,7.5,1,3,4720,4010,0.315,,0,,11.9,778,0
HK1001574,32,F,New Territories,Owner,Self-Employed,2.5,15500.0,Mortgage,1144000,120,3.48,0,2,3840,11300,0.977,0.697,0,,6.6,579,0
HK1001575,32,M,New Territories,Living with Family,Finance & Insurance,10.0,20700.0,Credit Card,85000,12,33.42,1,2,4570,3400,0.385,,3,3.0,9.4,559,1
HK1001576,27,F,Kowloon,Living with Family,Public Sector,5.5,21300.0,Credit Card,85000,24,29.27,1,2,1230,3400,0.217,,0,,3.8,711,0
HK1001577,40,M,New Territories,Owner,Trade & Logistics,1.2,9700.0,SME Facility,409000,24,7.79,1,5,1500,8180,0.998,0.552,0,,9.2,600,0
HK1001578,44,M,New Territories,Owner,Public Sector,11.6,22800.0,Personal Loan,116000,12,8.2,0,1,8020,10100,0.795,,0,,11.5,697,0
HK1001579,42,M,HK Island,Owner,Public Sector,7.8,16500.0,Personal Loan,114000,36,6.01,1,1,5030,3470,0.515,,0,,9.6,677,0
HK1001580,35,M,HK Island,Owner,Self-Employed,9.5,30000.0,Personal Loan,305000,36,9.31,0,5,7140,9740,0.563,,3,12.0,6.3,592,0
HK1001581,30,F,Kowloon,Private Rental,Finance & Insurance,7.7,13900.0,Mortgage,729000,240,3.28,1,3,1160,4150,0.382,0.58,0,,3.9,718,0
HK1001582,42,M,HK Island,Owner,Retail & F&B,2.4,16400.0,SME Facility,250000,12,5.82,3,3,6820,5000,0.721,0.603,0,,10.6,639,0
HK1001583,47,M,Kowloon,Public Housing,Professional Services,7.8,32200.0,SME Facility,858000,36,10.56,1,2,6520,17160,0.735,0.516,0,,15.0,688,0
HK1001584,39,M,Kowloon,Private Rental,Retail & F&B,4.3,16700.0,SME Facility,551000,60,6.24,2,1,4380,11020,0.922,0.848,0,,7.5,575,1
HK1001585,22,F,New Territories,Owner,Construction,4.2,20600.0,Personal Loan,201000,12,5.82,2,3,5290,17280,1.096,,0,,0.9,607,0
HK1001586,45,M,HK Island,Owner,Trade & Logistics,12.5,38500.0,Personal Loan,395000,12,8.36,1,4,16120,34430,1.313,,0,,20.7,655,0
HK1001587,31,F,Kowloon,Owner,Trade & Logistics,5.9,16500.0,Credit Card,22000,12,26.81,0,2,3500,880,0.265,,1,21.0,8.3,687,0
HK1001588,50,M,Kowloon,Owner,Retail & F&B,4.0,10300.0,Credit Card,20000,24,29.16,5,1,2890,800,0.358,,0,,11.7,631,0
HK1001589,56,F,Kowloon,Owner,Construction,5.4,26400.0,Personal Loan,282000,36,5.72,0,4,8730,8540,0.654,,1,4.0,22.7,604,0
HK1001590,32,F,New Territories,Owner,Retail & F&B,6.7,22300.0,Personal Loan,319000,48,6.18,2,3,4270,7520,0.529,,0,,6.6,654,0
HK1001591,52,F,Kowloon,Owner,Professional Services,4.0,50900.0,Personal Loan,123000,12,7.37,1,4,18580,10660,0.574,,0,,22.3,684,0
HK1001592,44,M,New Territories,Private Rental,Construction,15.6,37900.0,SME Facility,799000,36,7.53,1,3,11310,15980,0.72,0.76,0,,20.9,700,0
HK1001593,43,M,HK Island,Public Housing,Trade & Logistics,10.3,14300.0,Personal Loan,164000,12,8.27,1,3,3390,14290,1.236,,2,5.0,10.4,535,0
HK1001594,46,M,Kowloon,Owner,Finance & Insurance,5.0,52000.0,Credit Card,198000,12,26.19,0,3,4310,7920,0.235,,0,,13.7,804,0
HK1001595,38,F,Kowloon,Owner,Self-Employed,8.5,23400.0,Personal Loan,206000,60,6.88,0,2,2970,4070,0.301,,0,,15.7,728,0
HK1001596,48,M,New Territories,Private Rental,Retail & F&B,2.1,21400.0,SME Facility,358000,36,6.05,0,2,1530,7160,0.406,0.645,2,3.0,13.4,630,0
HK1001597,37,M,Kowloon,Owner,Professional Services,3.4,29400.0,Personal Loan,122000,48,7.1,0,1,2060,2930,0.17,,1,19.0,13.1,702,0
HK1001598,46,F,New Territories,Private Rental,Retail & F&B,1.5,24400.0,Credit Card,85000,24,26.06,2,1,3930,3400,0.3,,2,8.0,15.0,618,1
HK1001599,21,M,New Territories,Private Rental,Trade & Logistics,0.4,10200.0,Credit Card,72000,24,26.19,1,4,690,2880,0.35,,0,,0.0,685,0
HK1001600,25,F,New Territories,Owner,Retail & F&B,5.4,10600.0,Mortgage,563000,240,3.72,1,4,550,3330,0.366,0.416,0,,2.9,661,0
HK1001601,60,F,HK Island,Owner,Finance & Insurance,8.3,34500.0,Personal Loan,161000,60,8.77,4,2,10200,3320,0.392,,0,,36.4,771,0
HK1001602,35,M,Kowloon,Public Housing,Finance & Insurance,8.0,44700.0,Mortgage,3028000,240,2.52,0,4,16720,16070,0.734,0.709,0,,10.6,655,0
